cod_mod,anexo,codlocal,cen_edu,dir_cen,niv_mod,nivel,nivel2,nivel3,ges_dep,gestion,codgeo,codooii,area_censo,area,region,dpto,prov,dist,dre_ugel,region_e,Docentes_hombres,Docentes_mujeres,Docentes_nombrados,Docentes_contratados,Docentes_25_menos_años,Docentes_2635_años,Docentes_3645_años,Docentes_4655_años,Docentes_5665_años,Docentes_66_a_mas_años,Docentes_con_titulo,Docentes_sin_titulo,Docentes_total
369074,0,247214,30854,PLAZA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,2,1,3,0,0,0,0,0,3,0,3,0,3
369082,0,247228,30855,CARRETERA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,0,2,2,0,0,0,0,2,0,0,2,0,2
369090,0,247233,30856,CARRETERA PLAZA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
375915,0,247252,31575,PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,2,5,5,2,0,1,2,2,2,0,7,0,7
375923,0,247266,31578 SAGRADO CORAZON DE JESUS,PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,2,6,4,4,1,1,3,3,0,0,8,0,8
375931,0,247332,TUPAC AMARU,CALLE TARMA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,3,3,6,0,0,0,2,0,4,0,6,0,6
378091,0,247209,30750 CORAZON DE JESUS,CALLE 28 DE JULIO 144,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,6,3,7,2,0,2,1,4,2,0,9,0,9
552166,0,247247,31384,CARRETERA CENTRAL PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,0,2,1,1,0,0,2,0,0,0,2,0,2
796029,0,247271,31922,CARRETERA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,0,2,1,1,0,0,0,2,0,0,2,0,2
796045,0,247285,31924,CARRETERA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,0,3,3,0,0,0,2,0,1,0,3,0,3
748848,0,247290,SANTA CRUZ,AVENIDA BIENVENIDOS S/N,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,6,5,6,5,0,1,2,6,2,0,11,0,11
924753,0,247308,JUAN VELASCO ALVARADO,CARRETERA PLAZA PRINCIPAL S/N,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,4,5,4,5,0,1,2,3,3,0,9,0,9
924761,0,247313,JOSE ABELARDO QUIÑONES GONZALES,CARRETERA PRINCIPAL S/N,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,3,5,3,5,1,1,2,4,0,0,7,1,8
1214543,0,247346,TUPAC AMARU,CALLE LIMA S/N,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,4,5,5,4,0,0,2,5,2,0,9,0,9
1624881,0,691238,SAN JUAN BAUTISTA,PAUCARMARCA,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,2,6,2,6,0,1,5,2,0,0,8,0,8
1797554,0,247247,31384,CARRETERA CENTRAL PRINCIPAL,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120709,120008,2,2.Rural,1200,JUNIN,TARMA,TAPO,UGEL TARMA,DRE JUNIN,3,2,0,5,0,0,0,5,0,0,5,0,5
382903,0,244475,SANTA TERESA,AVENIDA VIENRRICH 962,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,12,11,1,0,0,3,6,3,0,12,0,12
382911,0,244480,202,JIRON ABANCAY Y LEONARDO ALBARIÑO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,15,14,2,0,2,3,6,5,0,16,0,16
496893,0,245465,NIÑO JESUS DE PRAGA,JIRON MOQUEGUA 1004,A2,1.Inicial,1.Inicial,BASICA,A4,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,0,3,0,0,0,1,2,0,2,1,3
609347,0,244461,148,CAMINO PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
609354,0,245026,149,CARRETERA CENTRAL KM 7,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
696617,0,244499,494,JIRON AYACUCHO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,2,2,0,0,0,1,1,0,0,2,0,2
748772,0,244507,509,JIRON TUMBES S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,3,0,0,0,1,1,1,0,3,0,3
923862,0,244512,572,CALLE MANUEL A ODRIA 19,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
923896,0,539401,574,CARRETERA CENTRAL KM 4.5,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,2,1,0,0,1,0,2,0,3,0,3
923953,0,244545,637,PLAZA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
923979,0,244550,651,CALLE MIGUEL GRAU S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
923987,0,244569,663,PASAJE LOS DURAZNOS,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,3,0,0,0,2,1,0,0,3,0,3
924019,0,244574,701,JIRON CAJATAMBO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,2,1,1,0,0,0,2,0,0,2,0,2
924043,0,245253,SANTA CLARA DE ASIS,PASAJE LAS DELICIAS S/N,A2,1.Inicial,1.Inicial,BASICA,A4,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,0,3,0,0,3,0,0,0,3,0,3
1036821,0,244606,JOSE GUILLERMO OTERO 30703,JIRON MALECON GALVEZ 1046,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,3,0,0,2,0,1,0,0,3,0,3
1216522,0,244729,30716 ALBERTO FUJIMORI FUJIMORI,CALLE JOSE CARLOS MARIATEGUI S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1255470,0,245210,770,JIRON VISTA ALEGRE 423,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1335702,0,508433,FE Y ALEGRIA 67 MARIA INMACULADA,VISTA HERMOSA,A2,1.Inicial,1.Inicial,BASICA,A4,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,2,1,0,0,3,0,0,0,3,0,3
1442029,0,244625,SAN RAMON,AVENIDA MANUEL A ODRIA 626,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,6,6,0,0,0,4,2,0,0,6,0,6
1442037,0,244649,30708 ROSA DE SANTA MARIA,JIRON FRANCISCO DE MARINI 341,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,4,4,0,0,2,0,1,1,0,4,0,4
1442045,0,244951,31516 MARISCAL CASTILLA,TARMA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,7,5,3,0,1,2,4,1,0,8,0,8
1442052,0,244970,31518 JOSE GALVEZ BARRENECHEA,PASAJE MOLINO DEL AMO 191,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,5,5,1,0,0,1,2,3,0,6,0,6
1525468,0,244673,30711 WILHELM HOFMANN,PASAJE LAS MAGNOLIAS 139,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,7,7,0,0,2,4,1,0,0,7,0,7
1525476,0,244710,30715 JOSE CARLOS MARIATEGUI,AVENIDA PACHECO 1564,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,2,1,0,0,1,0,2,0,3,0,3
1590447,0,661811,1807,HUINCO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1590454,0,661825,1808,ANDAMARCA CURIS,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1590462,0,244748,30718 SAN FRANCISCO DE ASIS,PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1652825,0,244630,30707,AVENIDA ANDRES AVELINO CACERES 280,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1652833,0,244994,31552,JIRON TEODOROS MORALES S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,1,2,0,0,0,1,0,1,0,2,0,2
1652841,0,734780,1810,PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
1652858,0,734799,1811,PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
1656966,0,738212,1809 SAN JOSE,HUALHUAS GRANDE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
3025772,0,244965,31517 ANGELA MORENO DE GALVEZ,AVENIDA TUPAC AMARU S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,2,1,1,0,0,0,1,1,0,2,0,2
3025780,0,244654,30709,CARRETERA PRINCIPAL LA UNION S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,2,1,1,0,0,0,1,1,0,2,0,2
217323,0,244791,30773,CARRETERA CENTRAL KM 36,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
368472,0,245465,NIÑO JESUS DE PRAGA,JIRON MOQUEGUA 1004,B0,2.Primaria,2.Primaria,BASICA,A4,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,6,3,3,0,0,3,1,2,0,6,0,6
368704,0,244908,30817,AVENIDA 18 DE MAYO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,2,1,1,0,0,1,0,1,0,2,0,2
375154,0,244531,GUSTAVO ALLENDE LLAVERIA,CARRETERA CENTRAL KM.4,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,2,5,6,1,0,0,2,0,5,0,7,0,7
375162,0,244705,30714,CARRETERA CENTRAL KM 7,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,2,1,0,0,0,1,2,0,3,0,3
375675,0,244951,31516 MARISCAL CASTILLA,TARMA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,17,20,27,10,0,0,10,15,12,0,37,0,37
375683,0,244965,31517 ANGELA MORENO DE GALVEZ,AVENIDA TUPAC AMARU S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,6,17,18,5,0,2,1,12,8,0,23,0,23
375691,0,244970,31518 JOSE GALVEZ BARRENECHEA,PASAJE MOLINO DEL AMO 191,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,14,25,32,7,0,1,5,13,20,0,39,0,39
377630,0,244588,SANTA TERESA,AVENIDA PACHECO 142,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,5,20,22,3,0,1,3,12,9,0,25,0,25
377648,0,244593,30702,JIRON 15 DE JULIO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,3,4,4,3,0,1,2,2,2,0,7,0,7
377655,0,244606,30703 JOSE G. OTERO,JIRON MALECON GALVEZ 1046,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,3,8,11,0,0,3,2,0,6,0,11,0,11
377671,0,244625,SAN RAMON,AVENIDA MANUEL A ODRIA 626,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,11,11,16,6,0,0,2,13,7,0,22,0,22
377689,0,244630,30707,AVENIDA ANDRES AVELINO CACERES 280,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,3,3,0,0,0,0,1,2,0,3,0,3
377697,0,244649,30708 ROSA DE SANTA MARIA,JIRON FRANCISCO DE MARINI 341,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,3,10,9,4,1,0,3,6,3,0,12,1,13
377705,0,244668,30710 ERNESTO VELARDE SANTA MARIA,CARRETERA PRINCIPA SACSAMARCA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
377713,0,244654,30709,CARRETERA PRINCIPAL LA UNION S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
377721,0,244673,30711 WILHELM HOFMANN,PASAJE LAS MAGNOLIAS 139,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,3,13,14,2,0,0,1,2,13,0,16,0,16
377747,0,244692,30713 MIGUEL GRAU SEMINARIO,PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,2,2,0,0,0,0,2,0,0,2,0,2
377754,0,244710,30715 JOSE CARLOS MARIATEGUI,AVENIDA PACHECO 1564,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,3,4,0,0,0,0,0,4,0,3,1,4
377762,0,244729,30716 ALBERTO FUJIMORI FUJIMORI,CALLE JOSE CARLOS MARIATEGUI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,1,2,0,0,0,0,2,0,0,2,0,2
377770,0,244734,30717 JUAN SANTOS ATAHUALPA,CALLE CERRO DE PASCO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,1,1,1,0,1,0,1,0,0,2,0,2
377788,0,244748,30718 SAN FRANCISCO DE ASIS,PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
378265,0,244753,30769,CAMINO DE HERADURA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,0,1,0,0,0,1,0,0,0,1,0,1
378273,0,244767,30770,PLAZA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
378281,0,244772,30771,CALLE PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,1,1,1,0,0,0,1,1,0,2,0,2
378299,0,244786,30772,CARRETERA PRINCIPAL KM 9,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
378331,0,244828,30777,CARRETERA ANTIGUA A LA OROYA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
378349,0,244833,30778,PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
378406,0,244871,30784,CALLE MANUEL A ODRIA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,1,2,0,0,0,0,0,2,0,2,0,2
378414,0,244885,30785 VIRGEN DE LA MEDALLA MILAGROSA,JIRON MARIANO MELGAR S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,8,6,2,0,0,1,4,3,0,8,0,8
378422,0,244890,30786,CARRETERA CENTRAL KM 5.5,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
470435,0,244913,31310 PERLA DE LOS ANDES,MALECON PROGRESO 480,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,5,5,1,0,0,0,4,2,0,6,0,6
554188,0,245007,31786,CARRETERA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
554287,0,244932,31401,CARRETERA CENTRAL KM 20,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,0,2,2,0,0,0,0,1,1,0,2,0,2
667154,0,244989,31551 JOSE JURADO ZAMUDIO,PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
667162,0,244994,31552,JIRON TEODOROS MORALES S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,3,4,0,0,0,0,1,3,0,4,0,4
855395,0,244687,30712,CARRETERA CENTRAL - TARMA OROYA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
924423,0,245012,30001-18,PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
924464,0,245253,SANTA CLARA DE ASIS,PASAJE LAS DELICIAS S/N,B0,2.Primaria,2.Primaria,BASICA,A4,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,1,8,3,6,1,0,6,2,0,0,7,2,9
1335710,0,508433,FE Y ALEGRIA 67 MARIA INMACULADA,VISTA HERMOSA,B0,2.Primaria,2.Primaria,BASICA,A4,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,4,8,5,7,0,0,9,3,0,0,12,0,12
372524,0,244625,SAN RAMON,AVENIDA MANUEL A ODRIA 626,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,27,26,33,20,0,4,10,19,20,0,53,0,53
372557,0,245050,ANGELA MORENO DE GALVEZ,CALLE LIMA 139,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,37,32,50,19,1,1,12,22,33,0,67,2,69
373662,0,245045,INDUSTRIAL 32,AVENIDA MANUEL A ODRIA 1336,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,46,14,36,24,0,6,12,25,17,0,58,2,60
373696,0,245069,SANTA TERESA,AVENIDA PACHECO 142,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120701,120008,1,1.Urbana,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,13,30,27,16,0,3,11,19,10,0,43,0,43
590851,0,245088,ANDRES AVELINO CACERES,JIRON HEROES DE LA BREÑA S/N,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120701,120008,2,2.Rural,1200,JUNIN,TARMA,TARMA,UGEL TARMA,DRE JUNIN,5,4,5,4,0,0,4,3,2,0,9,0,9
