cod_mod,Nombre,gestion,dsc_nivel,Edad,TotalEstudiantes,Mujer,Hombre,Peruanos,Venezolanos,Extranjeros,TipoDiscaIntegrada,Aprobado,Desaprobado,Retirado,Matriculado
1417807,NUEVA ESPERANZA,Pública de gestión directa,Secundaria,17,7,3,4,7,0,0,Ninguna,3,4,0,0
1417807,NUEVA ESPERANZA,Pública de gestión directa,Secundaria,18,6,2,4,6,0,0,Ninguna,2,4,0,0
1417807,NUEVA ESPERANZA,Pública de gestión directa,Secundaria,18,1,0,1,1,0,0,Auditiva,0,1,0,0
1418268,30806,Pública de gestión directa,Inicial - Jardín,3,3,1,2,3,0,0,Ninguna,3,0,0,0
1423045,30001-216,Pública de gestión directa,Primaria,7,3,0,3,3,0,0,Ninguna,3,0,0,0
1423045,30001-216,Pública de gestión directa,Primaria,8,3,0,3,3,0,0,Ninguna,3,0,0,0
1423045,30001-216,Pública de gestión directa,Primaria,9,3,2,1,3,0,0,Ninguna,3,0,0,0
1423045,30001-216,Pública de gestión directa,Primaria,11,3,1,2,3,0,0,Ninguna,2,1,0,0
1423565,NUEVA JERUSALEN,Pública de gestión directa,Primaria,7,3,2,1,3,0,0,Ninguna,3,0,0,0
1423565,NUEVA JERUSALEN,Pública de gestión directa,Primaria,8,2,1,1,2,0,0,Ninguna,2,0,0,0
1423565,NUEVA JERUSALEN,Pública de gestión directa,Primaria,10,2,2,0,2,0,0,Ninguna,1,0,0,0
1423565,NUEVA JERUSALEN,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,0,1,0,0
1423573,VICTOR RAUL HAYA DE LA TORRE,Pública de gestión directa,Inicial - Jardín,3,10,4,6,10,0,0,Ninguna,10,0,0,0
1423573,VICTOR RAUL HAYA DE LA TORRE,Pública de gestión directa,Inicial - Jardín,4,11,4,7,10,0,1,Ninguna,11,0,0,0
1423573,VICTOR RAUL HAYA DE LA TORRE,Pública de gestión directa,Inicial - Jardín,5,21,10,11,21,0,0,Ninguna,21,0,0,0
1427459,735,Pública de gestión directa,Inicial - Jardín,3,3,2,1,3,0,0,Ninguna,3,0,0,0
1427459,735,Pública de gestión directa,Inicial - Jardín,4,12,7,5,12,0,0,Ninguna,11,0,1,0
1427459,735,Pública de gestión directa,Inicial - Jardín,5,9,3,6,9,0,0,Ninguna,9,0,0,0
1427665,ANGELES DE MARIA,Pública de gestión directa,Inicial - Cuna-Jardín,3,24,15,9,24,0,0,Ninguna,24,0,0,0
1427665,ANGELES DE MARIA,Pública de gestión directa,Inicial - Cuna-Jardín,3,1,1,0,1,0,0,Sin especificacion,1,0,0,0
1427665,ANGELES DE MARIA,Pública de gestión directa,Inicial - Cuna-Jardín,4,24,13,11,24,0,0,Ninguna,24,0,0,0
1427665,ANGELES DE MARIA,Pública de gestión directa,Inicial - Cuna-Jardín,5,24,11,13,24,0,0,Ninguna,24,0,0,0
1427665,ANGELES DE MARIA,Pública de gestión directa,Inicial - Cuna-Jardín,5,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
1427897,30136,Pública de gestión directa,Inicial - Jardín,4,3,1,2,3,0,0,Ninguna,3,0,0,0
1427897,30136,Pública de gestión directa,Inicial - Jardín,5,1,1,0,1,0,0,Ninguna,1,0,0,0
1427905,30209,Pública de gestión directa,Inicial - Jardín,3,27,15,12,27,0,0,Ninguna,27,0,0,0
1427905,30209,Pública de gestión directa,Inicial - Jardín,4,34,18,16,34,0,0,Ninguna,34,0,0,0
1427905,30209,Pública de gestión directa,Inicial - Jardín,5,51,26,25,51,0,0,Ninguna,51,0,0,0
1427913,30213,Pública de gestión directa,Inicial - Jardín,3,23,8,15,23,0,0,Ninguna,23,0,0,0
1427913,30213,Pública de gestión directa,Inicial - Jardín,4,21,9,12,20,1,0,Ninguna,21,0,0,0
1427913,30213,Pública de gestión directa,Inicial - Jardín,5,30,20,10,29,0,1,Ninguna,30,0,0,0
1428291,30224,Pública de gestión directa,Inicial - Jardín,4,24,14,10,24,0,0,Ninguna,24,0,0,0
1428291,30224,Pública de gestión directa,Inicial - Jardín,5,18,14,4,18,0,0,Ninguna,18,0,0,0
1428291,30224,Pública de gestión directa,Inicial - Jardín,5,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
1428432,31638,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
1428432,31638,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,1,0,0,0
1428432,31638,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,0,1,0,0
1428457,744 JESUS DE NAZARETH,Pública de gestión directa,Inicial - Jardín,3,11,5,6,11,0,0,Ninguna,11,0,0,0
1428457,744 JESUS DE NAZARETH,Pública de gestión directa,Inicial - Jardín,4,13,8,5,13,0,0,Ninguna,13,0,0,0
1428457,744 JESUS DE NAZARETH,Pública de gestión directa,Inicial - Jardín,5,18,9,9,18,0,0,Ninguna,18,0,0,0
1428671,30020,Pública de gestión directa,Inicial - Jardín,3,22,10,12,22,0,0,Ninguna,22,0,0,0
1428671,30020,Pública de gestión directa,Inicial - Jardín,4,22,4,18,22,0,0,Ninguna,22,0,0,0
1428671,30020,Pública de gestión directa,Inicial - Jardín,5,18,12,6,18,0,0,Ninguna,18,0,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,12,9,5,4,9,0,0,Ninguna,9,0,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,13,7,1,6,7,0,0,Ninguna,7,0,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,13,2,1,1,2,0,0,Otra discapacidad/condicion,2,0,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,14,7,2,5,7,0,0,Ninguna,7,0,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,15,10,6,4,10,0,0,Ninguna,10,0,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,16,14,7,7,14,0,0,Ninguna,13,1,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,17,3,1,2,3,0,0,Ninguna,2,1,0,0
1429000,ALEJANDRO TOLEDO MANRIQUE,Pública de gestión directa,Secundaria,18,3,1,2,3,0,0,Ninguna,0,3,0,0
1429141,UNCP,Pública de gestión privada,Inicial - Jardín,3,6,3,3,6,0,0,Ninguna,6,0,0,0
1429141,UNCP,Pública de gestión privada,Inicial - Jardín,4,11,6,5,11,0,0,Ninguna,11,0,0,0
1429141,UNCP,Pública de gestión privada,Inicial - Jardín,5,16,9,7,16,0,0,Ninguna,16,0,0,0
1429158,UNCP,Pública de gestión privada,Primaria,6,17,6,11,17,0,0,Ninguna,17,0,0,0
1429158,UNCP,Pública de gestión privada,Primaria,7,14,5,9,14,0,0,Ninguna,14,0,0,0
1429158,UNCP,Pública de gestión privada,Primaria,8,15,8,7,15,0,0,Ninguna,15,0,0,0
1429158,UNCP,Pública de gestión privada,Primaria,9,13,5,8,13,0,0,Ninguna,12,1,0,0
1429158,UNCP,Pública de gestión privada,Primaria,10,14,9,5,14,0,0,Ninguna,14,0,0,0
1429158,UNCP,Pública de gestión privada,Primaria,11,13,6,7,13,0,0,Ninguna,13,0,0,0
1429745,31594,Pública de gestión directa,Inicial - Jardín,4,23,9,14,23,0,0,Ninguna,23,0,0,0
1429745,31594,Pública de gestión directa,Inicial - Jardín,5,27,12,15,25,2,0,Ninguna,27,0,0,0
1429794,31509,Pública de gestión directa,Inicial - Jardín,5,63,33,30,63,0,0,Ninguna,63,0,0,0
1429794,31509,Pública de gestión directa,Inicial - Jardín,5,1,1,0,1,0,0,Otra discapacidad/condicion,1,0,0,0
1429810,UNION ROSAS PAMPA,Pública de gestión directa,Secundaria,12,11,6,5,11,0,0,Ninguna,10,1,0,0
1429810,UNION ROSAS PAMPA,Pública de gestión directa,Secundaria,13,16,7,9,16,0,0,Ninguna,14,2,0,0
1429810,UNION ROSAS PAMPA,Pública de gestión directa,Secundaria,14,11,6,5,11,0,0,Ninguna,10,1,0,0
1429810,UNION ROSAS PAMPA,Pública de gestión directa,Secundaria,15,12,5,7,12,0,0,Ninguna,10,2,0,0
1429810,UNION ROSAS PAMPA,Pública de gestión directa,Secundaria,16,17,13,4,17,0,0,Ninguna,15,2,0,0
1429810,UNION ROSAS PAMPA,Pública de gestión directa,Secundaria,17,5,1,4,5,0,0,Ninguna,4,1,0,0
1429810,UNION ROSAS PAMPA,Pública de gestión directa,Secundaria,18,3,1,2,3,0,0,Ninguna,0,3,0,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,12,4,2,2,4,0,0,Ninguna,4,0,0,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,13,12,7,5,12,0,0,Ninguna,11,0,1,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,13,1,0,1,1,0,0,Intelectual,0,1,0,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,14,10,6,4,10,0,0,Ninguna,10,0,0,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,15,15,9,6,15,0,0,Ninguna,12,1,2,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,16,11,5,6,11,0,0,Ninguna,11,0,0,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,17,3,0,3,3,0,0,Ninguna,2,1,0,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,18,4,1,3,4,0,0,Ninguna,3,0,1,0
1430156,GRAL. JUAN VELASCO ALVARADO,Pública de gestión directa,Secundaria,18,1,1,0,1,0,0,Otra discapacidad/condicion,1,0,0,0
1430297,HEROES DE PUCARA,Pública de gestión directa,Secundaria,12,4,2,2,4,0,0,Ninguna,4,0,0,0
1430297,HEROES DE PUCARA,Pública de gestión directa,Secundaria,13,9,8,1,9,0,0,Ninguna,9,0,0,0
1430297,HEROES DE PUCARA,Pública de gestión directa,Secundaria,13,1,1,0,1,0,0,Intelectual,1,0,0,0
1430297,HEROES DE PUCARA,Pública de gestión directa,Secundaria,14,6,4,2,6,0,0,Ninguna,6,0,0,0
1430297,HEROES DE PUCARA,Pública de gestión directa,Secundaria,15,7,1,6,7,0,0,Ninguna,7,0,0,0
1430297,HEROES DE PUCARA,Pública de gestión directa,Secundaria,16,9,4,5,9,0,0,Ninguna,8,0,1,0
1430297,HEROES DE PUCARA,Pública de gestión directa,Secundaria,17,1,1,0,1,0,0,Ninguna,0,1,0,0
1430412,30022,Pública de gestión directa,Inicial - Jardín,3,3,2,1,3,0,0,Ninguna,3,0,0,0
1430412,30022,Pública de gestión directa,Inicial - Jardín,5,4,4,0,4,0,0,Ninguna,4,0,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,12,32,21,11,32,0,0,Ninguna,32,0,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,13,42,23,19,42,0,0,Ninguna,34,8,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,14,38,19,19,38,0,0,Ninguna,32,6,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,14,2,1,1,2,0,0,Intelectual,1,1,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,14,1,0,1,1,0,0,Otra discapacidad/condicion,0,1,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,15,38,18,20,38,0,0,Ninguna,33,5,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,15,2,2,0,2,0,0,Intelectual,2,0,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,16,46,19,27,46,0,0,Ninguna,36,10,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,16,2,0,2,2,0,0,Intelectual,2,0,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,17,16,5,11,16,0,0,Ninguna,11,5,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,17,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,18,9,5,4,9,0,0,Ninguna,2,7,0,0
1430487,31463 SAN JORGE,Pública de gestión directa,Secundaria,18,2,1,1,2,0,0,Intelectual,2,0,0,0
1430743,LA VICTORIA,Pública de gestión directa,Inicial - Jardín,4,18,13,5,18,0,0,Ninguna,18,0,0,0
1430743,LA VICTORIA,Pública de gestión directa,Inicial - Jardín,5,23,9,14,23,0,0,Ninguna,23,0,0,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,6,19,9,10,19,0,0,Ninguna,19,0,0,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,7,21,10,11,21,0,0,Ninguna,20,0,1,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,8,24,11,13,24,0,0,Ninguna,24,0,0,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,9,32,19,13,32,0,0,Ninguna,32,0,0,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,10,28,13,15,28,0,0,Ninguna,28,0,0,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,11,32,20,12,32,0,0,Ninguna,31,0,1,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Auditiva_hipoacusia,1,0,0,0
1430750,LA VICTORIA,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
1431154,30072,Pública de gestión directa,Inicial - Jardín,3,18,7,11,18,0,0,Ninguna,18,0,0,0
1431154,30072,Pública de gestión directa,Inicial - Jardín,4,27,12,15,27,0,0,Ninguna,27,0,0,0
1431154,30072,Pública de gestión directa,Inicial - Jardín,5,22,9,13,22,0,0,Ninguna,22,0,0,0
1431162,613,Pública de gestión directa,Inicial - Jardín,3,5,3,2,5,0,0,Ninguna,5,0,0,0
1431162,613,Pública de gestión directa,Inicial - Jardín,4,4,4,0,4,0,0,Ninguna,4,0,0,0
1431162,613,Pública de gestión directa,Inicial - Jardín,5,5,1,4,5,0,0,Ninguna,5,0,0,0
1431238,30098 JOSE ANTONIO ENCINAS,Pública de gestión directa,Inicial - Jardín,3,12,6,6,12,0,0,Ninguna,12,0,0,0
1431238,30098 JOSE ANTONIO ENCINAS,Pública de gestión directa,Inicial - Jardín,4,6,3,3,6,0,0,Ninguna,6,0,0,0
1431238,30098 JOSE ANTONIO ENCINAS,Pública de gestión directa,Inicial - Jardín,4,2,1,1,2,0,0,Multidiscapacidad,2,0,0,0
1431238,30098 JOSE ANTONIO ENCINAS,Pública de gestión directa,Inicial - Jardín,5,7,3,4,7,0,0,Ninguna,7,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,12,3,1,2,3,0,0,Ninguna,3,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,13,6,4,2,6,0,0,Ninguna,6,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,14,10,4,6,10,0,0,Ninguna,10,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,14,2,0,2,2,0,0,Otra discapacidad/condicion,2,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,15,10,5,5,10,0,0,Ninguna,10,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,16,10,7,3,10,0,0,Ninguna,10,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,17,4,1,3,4,0,0,Ninguna,4,0,0,0
1432939,AGROPECUARIO DE HUANUCO,Pública de gestión directa,Secundaria,18,4,1,3,4,0,0,Ninguna,4,0,0,0
1433028,AYCHANA,Pública de gestión directa,Secundaria,12,7,3,4,7,0,0,Ninguna,7,0,0,0
1433028,AYCHANA,Pública de gestión directa,Secundaria,13,10,6,4,10,0,0,Ninguna,9,0,0,0
1433028,AYCHANA,Pública de gestión directa,Secundaria,14,6,1,5,6,0,0,Ninguna,5,0,0,0
1433028,AYCHANA,Pública de gestión directa,Secundaria,15,6,3,3,6,0,0,Ninguna,6,0,0,0
1433028,AYCHANA,Pública de gestión directa,Secundaria,16,6,1,5,6,0,0,Ninguna,6,0,0,0
1433028,AYCHANA,Pública de gestión directa,Secundaria,17,2,2,0,2,0,0,Ninguna,2,0,0,0
1433051,SAN FRANCISCO DE ASIS,Pública de gestión directa,Secundaria,12,7,4,3,7,0,0,Ninguna,7,0,0,0
1433051,SAN FRANCISCO DE ASIS,Pública de gestión directa,Secundaria,13,6,3,3,6,0,0,Ninguna,5,1,0,0
1433051,SAN FRANCISCO DE ASIS,Pública de gestión directa,Secundaria,14,9,6,3,9,0,0,Ninguna,9,0,0,0
1433051,SAN FRANCISCO DE ASIS,Pública de gestión directa,Secundaria,15,6,4,2,6,0,0,Ninguna,6,0,0,0
1433051,SAN FRANCISCO DE ASIS,Pública de gestión directa,Secundaria,16,10,4,6,10,0,0,Ninguna,10,0,0,0
1433051,SAN FRANCISCO DE ASIS,Pública de gestión directa,Secundaria,17,1,1,0,1,0,0,Ninguna,1,0,0,0
1434018,MI MUNDO INFANTIL SOCOS,Pública de gestión directa,Inicial - Jardín,3,1,0,1,1,0,0,Ninguna,1,0,0,0
1434018,MI MUNDO INFANTIL SOCOS,Pública de gestión directa,Inicial - Jardín,4,3,1,2,3,0,0,Ninguna,3,0,0,0
1434018,MI MUNDO INFANTIL SOCOS,Pública de gestión directa,Inicial - Jardín,5,1,1,0,1,0,0,Ninguna,1,0,0,0
1434091,RICARDO PALMA SORIANO,Pública de gestión directa,Inicial - Jardín,3,8,3,5,8,0,0,Ninguna,8,0,0,0
1434091,RICARDO PALMA SORIANO,Pública de gestión directa,Inicial - Jardín,4,21,6,15,21,0,0,Ninguna,21,0,0,0
1434091,RICARDO PALMA SORIANO,Pública de gestión directa,Inicial - Jardín,5,55,23,32,55,0,0,Ninguna,55,0,0,0
1434117,31063,Pública de gestión directa,Primaria,6,4,1,3,4,0,0,Ninguna,4,0,0,0
1434117,31063,Pública de gestión directa,Primaria,7,6,3,3,6,0,0,Ninguna,6,0,0,0
1434117,31063,Pública de gestión directa,Primaria,8,4,2,2,4,0,0,Ninguna,4,0,0,0
1434117,31063,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,2,0,0,0
1434117,31063,Pública de gestión directa,Primaria,10,5,3,2,5,0,0,Ninguna,5,0,0,0
1434117,31063,Pública de gestión directa,Primaria,11,3,2,1,3,0,0,Ninguna,3,0,0,0
1434117,31063,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
1434232,31886,Pública de gestión directa,Secundaria,12,77,36,41,76,1,0,Ninguna,74,3,0,0
1434232,31886,Pública de gestión directa,Secundaria,12,1,1,0,1,0,0,Intelectual,1,0,0,0
1434232,31886,Pública de gestión directa,Secundaria,13,65,28,37,65,0,0,Ninguna,61,4,0,0
1434232,31886,Pública de gestión directa,Secundaria,13,1,0,1,1,0,0,Intelectual,1,0,0,0
1434232,31886,Pública de gestión directa,Secundaria,14,67,36,31,65,2,0,Ninguna,58,9,0,0
1434232,31886,Pública de gestión directa,Secundaria,14,1,1,0,1,0,0,Otra discapacidad/condicion,1,0,0,0
1434232,31886,Pública de gestión directa,Secundaria,15,83,45,38,83,0,0,Ninguna,77,6,0,0
1434232,31886,Pública de gestión directa,Secundaria,15,1,1,0,1,0,0,Auditiva,1,0,0,0
1434232,31886,Pública de gestión directa,Secundaria,16,42,19,23,42,0,0,Ninguna,36,6,0,0
1434232,31886,Pública de gestión directa,Secundaria,16,1,0,1,1,0,0,Visual,0,1,0,0
1434232,31886,Pública de gestión directa,Secundaria,17,26,20,6,26,0,0,Ninguna,18,8,0,0
1434232,31886,Pública de gestión directa,Secundaria,18,22,9,13,22,0,0,Ninguna,11,11,0,0
1434232,31886,Pública de gestión directa,Secundaria,18,1,1,0,1,0,0,Otra discapacidad/condicion,0,1,0,0
1434281,SANTA ROSA DE CAMONASHARI,Pública de gestión directa,Secundaria,12,15,7,8,15,0,0,Ninguna,11,4,0,0
1434281,SANTA ROSA DE CAMONASHARI,Pública de gestión directa,Secundaria,13,11,5,6,11,0,0,Ninguna,9,2,0,0
1434281,SANTA ROSA DE CAMONASHARI,Pública de gestión directa,Secundaria,14,7,4,3,7,0,0,Ninguna,6,1,0,0
1434281,SANTA ROSA DE CAMONASHARI,Pública de gestión directa,Secundaria,15,14,2,12,14,0,0,Ninguna,13,1,0,0
1434281,SANTA ROSA DE CAMONASHARI,Pública de gestión directa,Secundaria,16,13,5,8,13,0,0,Ninguna,12,0,1,0
1434281,SANTA ROSA DE CAMONASHARI,Pública de gestión directa,Secundaria,17,1,0,1,1,0,0,Ninguna,1,0,0,0
1434281,SANTA ROSA DE CAMONASHARI,Pública de gestión directa,Secundaria,18,3,1,2,3,0,0,Ninguna,3,0,0,0
1434323,31475,Pública de gestión directa,Secundaria,12,13,7,6,13,0,0,Ninguna,12,1,0,0
1434323,31475,Pública de gestión directa,Secundaria,13,8,6,2,8,0,0,Ninguna,8,0,0,0
1434323,31475,Pública de gestión directa,Secundaria,14,12,3,9,12,0,0,Ninguna,12,0,0,0
1434323,31475,Pública de gestión directa,Secundaria,15,14,7,7,14,0,0,Ninguna,13,1,0,0
1434323,31475,Pública de gestión directa,Secundaria,16,22,13,9,22,0,0,Ninguna,14,8,0,0
1434323,31475,Pública de gestión directa,Secundaria,16,1,1,0,1,0,0,Intelectual,1,0,0,0
1434323,31475,Pública de gestión directa,Secundaria,17,16,9,7,16,0,0,Ninguna,10,6,0,0
1434323,31475,Pública de gestión directa,Secundaria,17,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
1434323,31475,Pública de gestión directa,Secundaria,18,21,11,10,21,0,0,Ninguna,9,12,0,0
1434323,31475,Pública de gestión directa,Secundaria,18,1,1,0,1,0,0,Intelectual,1,0,0,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,12,25,14,11,25,0,0,Ninguna,23,1,1,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,13,22,15,7,22,0,0,Ninguna,19,1,2,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,14,26,12,14,26,0,0,Ninguna,23,1,2,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,15,23,13,10,23,0,0,Ninguna,19,0,4,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,16,30,15,15,30,0,0,Ninguna,25,1,4,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,17,8,5,3,8,0,0,Ninguna,2,3,3,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,17,1,0,1,1,0,0,Intelectual,0,0,1,0
1434349,RAMON CASTILLA,Pública de gestión directa,Secundaria,18,4,2,2,4,0,0,Ninguna,1,0,3,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,12,25,7,18,25,0,0,Ninguna,25,0,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,13,39,14,25,37,0,2,Ninguna,38,1,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,13,1,0,1,1,0,0,Intelectual,1,0,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,14,25,10,15,25,0,0,Ninguna,23,2,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,15,26,11,15,26,0,0,Ninguna,26,0,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,16,16,5,11,16,0,0,Ninguna,16,0,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,16,1,0,1,1,0,0,Intelectual,1,0,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,17,3,1,2,3,0,0,Ninguna,3,0,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,17,1,0,1,1,0,0,Intelectual,1,0,0,0
1434372,CAP. FAP LEONARDO ALVARIÑO HERR,Pública de gestión directa,Secundaria,18,1,0,1,1,0,0,Ninguna,1,0,0,0
1434380,31064,Pública de gestión directa,Primaria,7,1,1,0,1,0,0,Ninguna,1,0,0,0
1434380,31064,Pública de gestión directa,Primaria,8,1,1,0,1,0,0,Ninguna,1,0,0,0
1434380,31064,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,1,0,0,0
1434380,31064,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
1434380,31064,Pública de gestión directa,Primaria,11,2,0,2,2,0,0,Ninguna,2,0,0,0
1434414,31066,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
1434414,31066,Pública de gestión directa,Primaria,7,2,2,0,2,0,0,Ninguna,2,0,0,0
1434414,31066,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
1434414,31066,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,1,0,0,0
1434414,31066,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
1434414,31066,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
1434414,31066,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
1434422,31065,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
1434422,31065,Pública de gestión directa,Primaria,8,3,2,1,3,0,0,Ninguna,3,0,0,0
1434422,31065,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,1,1,0,0
1434422,31065,Pública de gestión directa,Primaria,10,2,0,2,2,0,0,Ninguna,2,0,0,0
1434422,31065,Pública de gestión directa,Primaria,11,1,1,0,1,0,0,Ninguna,1,0,0,0
1434422,31065,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
1434471,30001-189,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
1434471,30001-189,Pública de gestión directa,Primaria,7,1,1,0,1,0,0,Ninguna,1,0,0,0
1434471,30001-189,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
1434471,30001-189,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
1434471,30001-189,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
1434505,31992-1,Pública de gestión directa,Primaria,6,4,3,1,4,0,0,Ninguna,4,0,0,0
1434505,31992-1,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,1,0,0,0
1434505,31992-1,Pública de gestión directa,Primaria,10,2,2,0,2,0,0,Ninguna,2,0,0,0
1434505,31992-1,Pública de gestión directa,Primaria,11,1,1,0,1,0,0,Ninguna,1,0,0,0
1434505,31992-1,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
1434992,30570 CORONEL JOSE ANDRES RAZURI,Pública de gestión directa,Inicial - Cuna-Jardín,1,15,10,5,15,0,0,Ninguna,15,0,0,0
